Author,Journal ,Country,Year,Study_id,Ingredient_type,Feed_general,Feed_specific,Feed_general_2,Feed_specific_2,Amino_supp,Supplement_type,FM_FO,Fish_group,Fish_sp,Fish_scientific,Life_stage,Replacement,FCR,Marine_ingredient_change,Crop_change,n3n6,Tissue,,,
Sealey WM,Journal of the World Aquaculture Society ,USA,2011,101,Single,Insect,Hermetia illucens,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,None ,50,1,0,0,,,,,
Sealey WM,Journal of the World Aquaculture Society ,USA,2011,101.1,Single,Insect,Hermetia illucens,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,None ,0,1.2,0,0,,,,,
Sealey WM,Journal of the World Aquaculture Society ,USA,2011,101.1,Single,Insect,Hermetia illucens,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,None ,25,1,0.6,0,,,,,
Sealey WM,Journal of the World Aquaculture Society ,USA,2011,101.1,Single,Insect,Hermetia illucens,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,None ,50,1.1,1.2,0,,,,,
Serrano Jr AE,ELBA Bioflux,Philippines ,2014,102,Single,Insect,Artemia nauplii,,,N,,FM,Shrimp,Giant Freshwater Prawn,Macrobrachium rosenbergii,Juvenile,0,1.26,0,0,,,,,
Serrano Jr AE,ELBA Bioflux,Philippines ,2014,102,Single,Insect,Artemia nauplii,,,N,,FM,Shrimp,Giant Freshwater Prawn,Macrobrachium rosenbergii,Juvenile,35,2.23,0,0,,,,,
Serrano Jr AE,ELBA Bioflux,Philippines ,2014,102,Single,Insect,Artemia nauplii,,,N,,FM,Shrimp,Giant Freshwater Prawn,Macrobrachium rosenbergii,Juvenile,65,3.13,0,0,,,,,
Serrano Jr AE,ELBA Bioflux,Philippines ,2014,102,Single,Insect,Artemia nauplii,,,N,,FM,Shrimp,Giant Freshwater Prawn,Macrobrachium rosenbergii,Juvenile,100,3.69,0,0,,,,,
Sogbesan OA,Research Journal of Environmental Sciences,Nigeria,2008,103,Single,Insect,Earthworm,,,N,,FM,Catfish,Vundu,Heterobranchus longifilis,Fingerlings,0,1.73,,0,,,,,
Sogbesan OA,Research Journal of Environmental Sciences,Nigeria,2008,103,Single,Insect,Earthworm,,,N,,FM,Catfish,Vundu,Heterobranchus longifilis,Fingerlings,25,1.51,,0,,,,,
Sogbesan OA,Research Journal of Environmental Sciences,Nigeria,2008,103,Single,Insect,Earthworm,,,N,,FM,Catfish,Vundu,Heterobranchus longifilis,Fingerlings,50,1.79,,0,,,,,
Sogbesan OA,Research Journal of Environmental Sciences,Nigeria,2008,103,Single,Insect,Earthworm,,,N,,FM,Catfish,Vundu,Heterobranchus longifilis,Fingerlings,75,2.06,,0,,,,,
Sogbesan OA,Research Journal of Environmental Sciences,Nigeria,2008,103,Single,Insect,Earthworm,,,N,,FM,Catfish,Vundu,Heterobranchus longifilis,Fingerlings,100,2.59,,0,,,,,
Sogbesan OA,African Journal of Biotechnology,Nigeria,2006,104,Single,Insect,Limicolaria aurora,,,N,,FM,Catfish,African Catfish,Clarias gariepimus,Fingerlings,0,1.39,,0,,,,,
Sogbesan OA,African Journal of Biotechnology,Nigeria,2006,104,Single,Insect,Limicolaria aurora,,,N,,FM,Catfish,African Catfish,Clarias gariepimus,Fingerlings,25,1.21,,0,,,,,
Sogbesan OA,African Journal of Biotechnology,Nigeria,2006,104,Single,Insect,Limicolaria aurora,,,N,,FM,Catfish,African Catfish,Clarias gariepimus,Fingerlings,50,1.31,,0,,,,,
Sogbesan OA,African Journal of Biotechnology,Nigeria,2006,104,Single,Insect,Limicolaria aurora,,,N,,FM,Catfish,African Catfish,Clarias gariepimus,Fingerlings,75,1.39,,0,,,,,
Sogbesan OA,African Journal of Biotechnology,Nigeria,2006,104,Single,Insect,Limicolaria aurora,,,N,,FM,Catfish,African Catfish,Clarias gariepimus,Fingerlings,100,1.44,,0,,,,,
Sogbesan OA,Turkish Journal of Fisheries and Aquatic Sciences,Nigeria,2008,105,Single,Insect,Macrotermes subhyalinus,,,N,,FM,Catfish,Vundu,Heterobranchus longifilis,Fingerlings,0,2.96,,0,,,,,
Sogbesan OA,Turkish Journal of Fisheries and Aquatic Sciences,Nigeria,2008,105,Single,Insect,Macrotermes subhyalinus,,,N,,FM,Catfish,Vundu,Heterobranchus longifilis,Fingerlings,25,3.09,,0,,,,,
Sogbesan OA,Turkish Journal of Fisheries and Aquatic Sciences,Nigeria,2008,105,Single,Insect,Macrotermes subhyalinus,,,N,,FM,Catfish,Vundu,Heterobranchus longifilis,Fingerlings,50,2.88,,0,,,,,
Sogbesan OA,Turkish Journal of Fisheries and Aquatic Sciences,Nigeria,2008,105,Single,Insect,Macrotermes subhyalinus,,,N,,FM,Catfish,Vundu,Heterobranchus longifilis,Fingerlings,75,3.67,,0,,,,,
Sogbesan OA,Turkish Journal of Fisheries and Aquatic Sciences,Nigeria,2008,105,Single,Insect,Macrotermes subhyalinus,,,N,,FM,Catfish,Vundu,Heterobranchus longifilis,Fingerlings,100,3.44,,0,,,,,
St-Hilaire S,Journal of World Aquaculture Society,USA,2007,106,Single,Insect,Musca domestica,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,None ,0,1.18,0,0,,,,,
St-Hilaire S,Journal of World Aquaculture Society,USA,2007,106,Single,Insect,Musca domestica,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,None ,25,1.22,-0.2,0,,,,,
St-Hilaire S,Journal of World Aquaculture Society,USA,2007,106.1,Single,Insect,Hermetia illucens,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,None ,0,1.18,0,0,,,,,
St-Hilaire S,Journal of World Aquaculture Society,USA,2007,106.1,Single,Insect,Hermetia illucens,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,None ,25,1.22,-4.7,0,,,,,
St-Hilaire S,Journal of World Aquaculture Society,USA,2007,106.1,Single,Insect,Hermetia illucens,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,None ,50,1.47,-11.4,0,,,,,
Su J,Fish and Shellfish Immunology,China,2017,107,Single,Insect,Tenebrio molitor,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Juvenile,0,0.17,,0,,,,,
Su J,Fish and Shellfish Immunology,China,2017,107,Single,Insect,Tenebrio molitor,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Juvenile,25,0.15,,-4,,,,,
Su J,Fish and Shellfish Immunology,China,2017,107,Single,Insect,Tenebrio molitor,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Juvenile,50,0.17,,-7,,,,,
Su J,Fish and Shellfish Immunology,China,2017,107,Single,Insect,Tenebrio molitor,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Juvenile,75,6.2,,-11,,,,,
Taufek NM,Journal of Applied Animal Research,Malaysia,2018,108,Single,Insect,Gryllus bimaculatus,,,N,,FM,Catfish,African Catfish,Clarias gariepimus,Fingerlings,0,3.5,,0,,,,,
Taufek NM,Journal of Applied Animal Research,Malaysia,2018,108,Single,Insect,Gryllus bimaculatus,,,N,,FM,Catfish,African Catfish,Clarias gariepimus,Fingerlings,25,3.48,,0,,,,,
Taufek NM,Journal of Applied Animal Research,Malaysia,2018,108,Single,Insect,Gryllus bimaculatus,,,N,,FM,Catfish,African Catfish,Clarias gariepimus,Fingerlings,50,3.43,,0,,,,,
Taufek NM,Journal of Applied Animal Research,Malaysia,2018,108,Single,Insect,Gryllus bimaculatus,,,N,,FM,Catfish,African Catfish,Clarias gariepimus,Fingerlings,75,2.87,,0,,,,,
Taufek NM,Journal of Applied Animal Research,Malaysia,2018,108,Single,Insect,Gryllus bimaculatus,,,N,,FM,Catfish,African Catfish,Clarias gariepimus,Fingerlings,100,2.2,,0,,,,,
Wang L,Aquaculture Nutrition,China,2016,109,Single,Insect,Musca domestica,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,0,1.36,,0,,,,,
Wang L,Aquaculture Nutrition,China,2016,109,Single,Insect,Musca domestica,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,25,1.45,,-3,,,,,
Wang L,Aquaculture Nutrition,China,2016,109,Single,Insect,Musca domestica,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,50,1.45,,-6,,,,,
Wang L,Aquaculture Nutrition,China,2016,109,Single,Insect,Musca domestica,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,75,1.32,,-9,,,,,
Wang L,Aquaculture Nutrition,China,2016,109,Single,Insect,Musca domestica,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,100,1.86,,-12,,,,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,0,1.08,0,0,,,,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,13,0.9,0,2,,,,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,25,0.89,0,4,,,,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,37,0.91,0,6,,,,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,48,0.93,0,9,,,,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,68,1.08,0,15,,,,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,85,1.19,-0.5,21,,,,,
Xiao X,Aquaculture Research,China,2018,110,Single,Insect,Hermetia illucens,,,N,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,Fry,100,1.66,-0.5,28,,,,,
Zhou JS,Aquaculture Nutrition,China,2017,111,Mixture,Insect,Bombyx mori,Crops,Rapseed+Wheat,N,,FM,Carp,Mirror Carp,Cyprinus carpio var. Specularis,Juvenile,0,1.36,,0,,,,,
Zhou JS,Aquaculture Nutrition,China,2017,111,Mixture,Insect,Bombyx mori,Crops,Rapseed+Wheat,N,,FM,Carp,Mirror Carp,Cyprinus carpio var. Specularis,Juvenile,25,1.4,,-2,,,,,
Zhou JS,Aquaculture Nutrition,China,2017,111,Mixture,Insect,Bombyx mori,Crops,Rapseed+Wheat,N,,FM,Carp,Mirror Carp,Cyprinus carpio var. Specularis,Juvenile,50,1.56,,-4,,,,,
Zhou JS,Aquaculture Nutrition,China,2017,111,Mixture,Insect,Bombyx mori,Crops,Rapseed+Wheat,N,,FM,Carp,Mirror Carp,Cyprinus carpio var. Specularis,Juvenile,75,1.51,,-6,,,,,
Zhou JS,Aquaculture Nutrition,China,2017,111,Mixture,Insect,Bombyx mori,Crops,Rapseed+Wheat,N,,FM,Carp,Mirror Carp,Cyprinus carpio var. Specularis,Juvenile,100,1.63,,-8,,,,,
Zhou JS,Aquaculture Nutrition,China,2016,112,Single,Insect,Hermetia illucens,,,N,,FM,Carp,Jian Carp,Cyprinus carpio var. Jian,Juvenile,0,1.18,,0,,,,,
Zhou JS,Aquaculture Nutrition,China,2016,112,Single,Insect,Hermetia illucens,,,N,,FM,Carp,Jian Carp,Cyprinus carpio var. Jian,Juvenile,25,1.2,,-1,,,,,
Zhou JS,Aquaculture Nutrition,China,2016,112,Single,Insect,Hermetia illucens,,,N,,FM,Carp,Jian Carp,Cyprinus carpio var. Jian,Juvenile,50,1.2,,-2,,,,,
Zhou JS,Aquaculture Nutrition,China,2016,112,Single,Insect,Hermetia illucens,,,N,,FM,Carp,Jian Carp,Cyprinus carpio var. Jian,Juvenile,75,1.12,,-4,,,,,
Zhou JS,Aquaculture Nutrition,China,2016,112,Single,Insect,Hermetia illucens,,,N,,FM,Carp,Jian Carp,Cyprinus carpio var. Jian,Juvenile,100,1.13,,-5,,,,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113,Single,Yeast,Saccharomyces cerevisiae,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,0,2.35,0,0,,,,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113,Single,Yeast,Saccharomyces cerevisiae,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,25,2.81,0,-5,,,,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113,Single,Yeast,Saccharomyces cerevisiae,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,50,3.11,0,-10,,,,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113,Single,Yeast,Saccharomyces cerevisiae,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,75,4.14,0,-15,,,,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113.1,Single,Yeast,Candida utilis,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,0,2.35,0,0,,,,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113.1,Single,Yeast,Candida utilis,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,25,2.71,0,-5,,,,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113.1,Single,Yeast,Candida utilis,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,50,3.34,0,-10,,,,,
Al-Hafedh YS,Journal of Applied Aquaculture,Saudi Arabia ,2013,113.1,Single,Yeast,Candida utilis,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,75,3.52,0,-15,,,,,
Betiku OC,Aquaculture,USA,2018,114,Single,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,0,0.8,0,0,,,,,
Betiku OC,Aquaculture,USA,2018,114,Single,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,50,0.8,-0.03,-11,,,,,
Betiku OC,Aquaculture,USA,2018,114,Single,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,75,0.9,-0.43,-22,,,,,
Ebrahim MSM,8th International Symposia on Tilapia in Aquaculture ,Egypt,2008,115,Single,Yeast,Saccharomyces cerevisiae,,,Y,Lysine + Methionine,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,0,2.3,0,0,,,,,
Ebrahim MSM,9th International Symposia on Tilapia in Aquaculture ,Egypt,2008,115,Single,Yeast,Saccharomyces cerevisiae,,,Y,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,25,2.3,0.14,-0.5,,,,,
Ebrahim MSM,10th International Symposia on Tilapia in Aquaculture ,Egypt,2008,115,Single,Yeast,Saccharomyces cerevisiae,,,Y,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,50,2.14,0.27,1,,,,,
Ebrahim MSM,11th International Symposia on Tilapia in Aquaculture ,Egypt,2008,115,Single,Yeast,Saccharomyces cerevisiae,,,Y,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,75,2.15,0.41,-1.5,,,,,
Ebrahim MSM,12th International Symposia on Tilapia in Aquaculture ,Egypt,2008,115,Single,Yeast,Saccharomyces cerevisiae,,,Y,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fingerlings,100,2.3,0.54,2,,,,,
Gause B,North American Journal of Aquaculture ,USA,2011,116,Single,Yeast,Grain distillers,,,Y,Methionine,FM,Marine fishes,Sunshine Bass,Morone chrysops x Morone saxatilis,Juvenile,0,1.4,0,0,,,,,
Gause B,North American Journal of Aquaculture ,USA,2011,116,Single,Yeast,Grain distillers,,,Y,Methionine,FM,Marine fishes,Sunshine Bass,Morone chrysops x Morone saxatilis,Juvenile,25,1.4,0,-11,,,,,
Gause B,North American Journal of Aquaculture ,USA,2011,116,Single,Yeast,Grain distillers,,,Y,Methionine,FM,Marine fishes,Sunshine Bass,Morone chrysops x Morone saxatilis,Juvenile,50,1.4,0,-20,,,,,
Gause B,North American Journal of Aquaculture ,USA,2011,116,Single,Yeast,Grain distillers,,,Y,Methionine,FM,Marine fishes,Sunshine Bass,Morone chrysops x Morone saxatilis,Juvenile,75,1.5,0,-30,,,,,
Gause B,North American Journal of Aquaculture ,USA,2011,116,Single,Yeast,Grain distillers,,,Y,Methionine,FM,Marine fishes,Sunshine Bass,Morone chrysops x Morone saxatilis,Juvenile,100,2.3,0,-40,,,,,
Guroy D,The Israeli Journal of Aquaculture,Turkey ,2012,117,Single,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,0,0.84,0,0,,,,,
Guroy D,The Israeli Journal of Aquaculture,Turkey ,2012,117,Single,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,9,0.89,-0.1,25,,,,,
Guroy D,The Israeli Journal of Aquaculture,Turkey ,2012,117,Single,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,18,0.87,0.1,50,,,,,
Guroy D,The Israeli Journal of Aquaculture,Turkey ,2012,117,Single,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,26,0.87,0.8,76,,,,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,0,0.87,0,0,,,,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,25,0.93,0.1,-11,,,,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,37.5,0.94,0.2,-15,,,,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,50,1.03,0.3,-18,,,,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,62.5,0.96,0.4,-22,,,,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,75,1.01,0.5,-25,,,,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,87.5,1.04,0.6,-30,,,,,
Hauptman BS,Aquaculture ,USA,2014,118,Single,Yeast,Grain distillers,,,Y,Lysine + Methionine +Taurine + Threonine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,100,1.1,0.7,-33,,,,,
Hunt AO,The Israeli Journal of Aquaculture,Turkey ,2014,119,Single,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,0,1.99,0,0,,,,,
Hunt AO,The Israeli Journal of Aquaculture,Turkey ,2014,119,Single,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,17,1.88,0.8,43,,,,,
Hunt AO,The Israeli Journal of Aquaculture,Turkey ,2014,119,Single,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,29,1.52,1.3,33,,,,,
Hunt AO,The Israeli Journal of Aquaculture,Turkey ,2014,119,Single,Yeast,NuPro© ,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,41,1.63,1.9,34,,,,,
Korkmaz AS,Journal of Animal and Veterinary Advances,Turkey ,2011,120,Single,Yeast,Saccharomyces cerevisiae,,,Y,Methionine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,0,2.21,,0,,,,,
Korkmaz AS,Journal of Animal and Veterinary Advances,Turkey ,2011,120,Single,Yeast,Saccharomyces cerevisiae,,,Y,Methionine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,10,2.23,,2,,,,,
Korkmaz AS,Journal of Animal and Veterinary Advances,Turkey ,2011,120,Single,Yeast,Saccharomyces cerevisiae,,,Y,Methionine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,20,2.26,,4,,,,,
Korkmaz AS,Journal of Animal and Veterinary Advances,Turkey ,2011,120,Single,Yeast,Saccharomyces cerevisiae,,,Y,Methionine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,30,2.32,,4,,,,,
Korkmaz AS,Journal of Animal and Veterinary Advances,Turkey ,2011,120,Single,Yeast,Saccharomyces cerevisiae,,,Y,Methionine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,40,3.07,,6,,,,,
Korkmaz AS,Journal of Animal and Veterinary Advances,Turkey ,2011,120,Single,Yeast,Saccharomyces cerevisiae,,,Y,Methionine,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,50,3.13,,6,,,,,
Lunger AN,Aquaculture,USA,2006,121,Single,Yeast,NuPro© ,,,N,,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,0,1.9,0,,,,,,
Lunger AN,Aquaculture,USA,2006,121,Single,Yeast,NuPro© ,,,N,,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,25,1.9,0,,,,,,
Lunger AN,Aquaculture,USA,2006,121,Single,Yeast,NuPro© ,,,N,,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,50,2.4,0.1,,,,,,
Lunger AN,Aquaculture,USA,2006,121,Single,Yeast,NuPro© ,,,N,,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,75,3,0.2,,,,,,
Lunger AN,Aquaculture,USA,2006,121,Single,Yeast,NuPro© ,,,N,,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,100,5.8,0.2,,,,,,
Lunger AN,Aquaculture,USA,2007,122,Single,Yeast,NuPro© ,,,Y,Methionine+Taurine,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,0,2.56,0,,,,,,
Lunger AN,Aquaculture,USA,2007,122,Single,Yeast,NuPro© ,,,Y,Methionine+Taurine,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,50,1.82,32,,,,,,
Lunger AN,Aquaculture,USA,2007,122,Single,Yeast,NuPro© ,,,Y,Methionine+Taurine,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,75,1.89,45,,,,,,
Lunger AN,Aquaculture,USA,2007,122,Single,Yeast,NuPro© ,,,N,,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,50,2.44,32,,,,,,
Lunger AN,Aquaculture,USA,2007,122,Single,Yeast,NuPro© ,,,N,,FM,Marine fishes,Cobia,Rachycentron canadum,Juvenile,75,4,45,,,,,,
Nhi NHY,Aquaculture,Vietnam,2018,123,Single,Yeast,,,,,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,0,1.43,,0,,,,,
Nhi NHY,Aquaculture,Vietnam,2018,123,Single,Yeast,,,,,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,30,1.56,,-4,,,,,
Nhi NHY,Aquaculture,Vietnam,2018,123,Single,Yeast,,,,,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,60,1.4,,-9,,,,,
Nhi NHY,Aquaculture,Vietnam,2018,123,Single,Yeast,,,,,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,100,1.72,,-15,,,,,
Oliva-Teles A,Aquaculture,Portugal,2001,124,Single,Yeast,Saccharomyces cerevisiae,,,N,,FM,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,0,1.48,0,,,,,,
Oliva-Teles A,Aquaculture,Portugal,2001,124,Single,Yeast,Saccharomyces cerevisiae,,,N,,FM,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,10,1.35,6,,,,,,
Oliva-Teles A,Aquaculture,Portugal,2001,124,Single,Yeast,Saccharomyces cerevisiae,,,N,,FM,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,20,1.38,11,,,,,,
Oliva-Teles A,Aquaculture,Portugal,2001,124,Single,Yeast,Saccharomyces cerevisiae,,,N,,FM,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,30,1.28,16,,,,,,
Oliva-Teles A,Aquaculture,Portugal,2001,124,Single,Yeast,Saccharomyces cerevisiae,,,N,,FM,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,50,1.42,26,,,,,,
Oliva-Teles A,Aquaculture,Portugal,2001,124,Single,Yeast,Saccharomyces cerevisiae,,,N,,FM,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,50,1.43,26,,,,,,
Olvera-Novoa MA,Aquaculture Nutrition,Mexico,2002,125,Mixture,Yeast,Candida utilis,Livestock,Meat/bone meal,Y,,FM,Tilapia,Mozambique Tilapia,Oreochromis mossambicus,Fry,0,1.81,0,0,,,,,
Olvera-Novoa MA,Aquaculture Nutrition,Mexico,2002,125,Mixture,Yeast,Candida utilis,Livestock,Meat/bone meal,Y,,FM,Tilapia,Mozambique Tilapia,Oreochromis mossambicus,Fry,40,1.39,2940,33,,,,,
Olvera-Novoa MA,Aquaculture Nutrition,Mexico,2002,125,Mixture,Yeast,Candida utilis,Livestock,Meat/bone meal,Y,,FM,Tilapia,Mozambique Tilapia,Oreochromis mossambicus,Fry,65,1.34,2750,34,,,,,
Olvera-Novoa MA,Aquaculture Nutrition,Mexico,2002,125,Mixture,Yeast,Candida utilis,Livestock,Meat/bone meal,Y,,FM,Tilapia,Mozambique Tilapia,Oreochromis mossambicus,Fry,65,1.29,2750,35,,,,,
Olvera-Novoa MA,Aquaculture Nutrition,Mexico,2002,125,Mixture,Yeast,Candida utilis,Livestock,Meat/bone meal,Y,,FM,Tilapia,Mozambique Tilapia,Oreochromis mossambicus,Fry,65,1.2,2540,36,,,,,
Olvera-Novoa MA,Aquaculture Nutrition,Mexico,2002,125,Mixture,Yeast,Candida utilis,Livestock,Meat/bone meal,N,,FM,Tilapia,Mozambique Tilapia,Oreochromis mossambicus,Fry,65,1.15,2350,38,,,,,
